Geo Point;Name;Name (en);Name (fr);IATA code;ICAO code;Wikipedia id;Wikidata id;Website;Phone;Operator;Description;Edit in OSM;Source;other_tags;Country;Country code
22.6380696,113.8045185;深圳宝安国际机场;Shenzhen Bao'an International Airport;;SZX;ZGSZ;zh:深圳宝安国际机场;Q842297;http://www.szairport.com/;;深圳市机场（集团）有限公司;;https://www.openstreetmap.org/edit?node=479727227;wikipedia;"{""addr:city"": ""Shenzhen"", ""addr:district"": ""Bao'an"", ""addr:province"": ""Guangdong"", ""addr:street"": ""Bao'an Avenue"", ""aerodrome"": ""international"", ""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Shenzhen International Airport"", ""alt_name:cs"": ""Mezin\u00e1rodn\u00ed leti\u0161t\u011b \u0160en\u017een"", ""alt_name:zh"": ""\u6df1\u5733\u56fd\u9645\u673a\u573a"", ""city_served"": ""Shenzhen"", ""ele"": ""4"", ""int_name"": ""SZX"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""internet_access:ssid"": ""Airport-ShenZhen-Free"", ""loc_name"": ""Baoan International Airport"", ""name:cs"": ""Mezin\u00e1rodn\u00ed leti\u0161t\u011b \u0160en-\u010den Pao-an"", ""name:hi"": ""\u0936\u0947\u0928\u094d\u091c\u093c\u0947\u0928 \u092c\u093e\u0909\u093e\u0928 \u0905\u0902\u0924\u0930\u094d\u0930\u093e\u0937\u094d\u091f\u094d\u0930\u0940\u092f \u0939\u0935\u093e\u0908 \u0905\u0921\u094d\u0921\u093e"", ""name:ru"": ""\u0410\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u0411\u0430\u043e\u0430\u043d\u044c"", ""name:vi"": ""S\u00e2n bay qu\u1ed1c t\u1ebf B\u1ea3o An Th\u00e2m Quy\u1ebfn"", ""name:zh"": ""\u6df1\u5733\u5b9d\u5b89\u56fd\u9645\u673a\u573a"", ""name:zh_pinyin"": ""Sh\u0113nzh\u00e8n B\u01ceo'\u0101n Gu\u00f3j\u00ec J\u012bch\u01ceng"", ""short_name"": ""\u6df1\u5733\u673a\u573a"", ""short_name:en"": ""Shenzhen Airport"", ""short_name:zh"": ""\u6df1\u5733\u673a\u573a"", ""type"": ""public""}";People's Republic of China;CN
27.2219439,56.3801368;فرودگاه بین‌المللی بندرعباس;Bandar Abbas International Airport;;BND;OIKB;fa:فرودگاه بین‌المللی بندرعباس;Q2358345;https://bandarabbas.airport.ir/;07633665828;;ازحدود سال 1339تا 1346 ناوگان حمل و نقل هوایی ایران که شامل هواپیمایی DC3و DC6 بود در محلی بنام بندکناران واقع در 25 کیلومتری  جاده فعلی بندرعباس سیرجان (باباغلام) اقدام به انجام پرواز می نمود از سال 1346 تا سال 1349;https://www.openstreetmap.org/edit?node=483116893;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""name:cs"": ""Mezin\u00e1rodn\u00ed leti\u0161t\u011b Bandar Abb\u00e1s"", ""opening_hours"": ""24/7""}";Iran;IR
28.48294,-16.3429633;Aeropuerto de Tenerife Norte;Tenerife North Airport;;TFN;GCXO;es:Aeropuerto de Tenerife Norte;Q932514;;;Aena;;https://www.openstreetmap.org/edit?node=484424072;wikipedia;"{""aerodrome"": ""international"", ""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""closest_town"": ""Santa Cruz de Tenerife"", ""ele"": ""610"", ""internet_access"": ""yes"", ""internet_access:fee"": ""no"", ""name:de"": ""Flughafen Teneriffa Nord"", ""name:fi"": ""Teneriffan pohjoinen lentoasema"", ""name:ru"": ""\u0410\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u0422\u0435\u043d\u0435\u0440\u0438\u0444\u0435 \u0421\u0435\u0432\u0435\u0440\u043d\u044b\u0439"", ""name:sv"": ""Teneriffas norra flygplats"", ""old_name"": ""Los Rodeos""}";Spain;ES
51.8869677,0.2429264;London Stansted Airport;;;STN;EGSS;en:London Stansted Airport;Q8709;https://www.stanstedairport.com/;;;;https://www.openstreetmap.org/edit?node=495488524;Gagravarr_Airports;"{""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Stansted"", ""is_in"": ""Essex,England,UK"", ""ref"": ""STN""}";United Kingdom;GB
11.7966246,9.3029748;Dutse International Airport;;;;DNDS;en:Dutse International Airport;Q29017968;;;;;https://www.openstreetmap.org/edit?node=501783380;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""ele"": ""1365""}";Nigeria;NG
51.603057,6.143082;Flughafen Weeze/Niederrhein;Airport Weeze;;NRN;EDLV;de:Flughafen Niederrhein;Q632410;http://www.airport-weeze.de/;;Flughafen Niederrhein GmbH;;https://www.openstreetmap.org/edit?node=502710946;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""closest_town"": ""Weeze"", ""ele"": ""32"", ""name:de"": ""Flughafen Weeze/Niederrhein"", ""name:uk"": ""\u0410\u0435\u0440\u043e\u043f\u043e\u0440\u0442 \u0412\u0435\u0446\u0435"", ""official_name"": ""Flughafen Niederrhein""}";Germany;DE
8.2878861,-62.762266;Aeropuerto Internacional Manuel Carlos Piar;Manuel Carlos Piar Guayana International Airport;;PZO;SVPR;es:Aeropuerto Internacional Manuel Piar;Q1320857;https://www.aeropuertos.net/aeropuerto-internacional-manuel-carlos-piar/;+58-286-9518881;Servicio Autónomo de Aeropuertos Regionales del Estado Bolívar SAAR;;https://www.openstreetmap.org/edit?node=524680587;aerial_imagery;"{""addr:city"": ""Ciudad Guayana"", ""addr:country"": ""VE"", ""addr:postcode"": ""8050"", ""addr:state"": ""Bol\u00edvar"", ""addr:street"": ""Av. Guayana"", ""aerodrome"": ""international"", ""aerodrome:type"": ""international;public"", ""aeroway"": ""aerodrome"", ""alt_name"": ""General Manuel Carlos Piar International Airport"", ""closest_town"": ""Ciudad Guayana"", ""ele"": ""144"", ""gnis:feature_type"": ""airport"", ""image"": ""https://www.aeropuertos.net/imagenes/2014/05/Aeropuerto-de-Puerto-Ordaz-410x307.jpg"", ""int_name"": ""Manuel Carlos Piar International Airport"", ""internet_access"": ""yes"", ""type"": ""civil"", ""wheelchair"": ""yes""}";Venezuela;VE
11.2777198,49.1355116;Bender Qassim International Airport;Bender Qassim International Airport;;BSA;HCMF;en:Bender Qassim International Airport;Q1355062;;;;;https://www.openstreetmap.org/edit?node=567086951;wikipedia;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""closest_town"": ""Boosaaso"", ""ele"": ""1"", ""ref"": ""BSA""}";Somalia;SO
24.5554499,-81.7600672;Key West International Airport;;Aéroport de Key West;EYW;KEYW;en:Key West International Airport;Q1321158;https://eyw.com;;Monroe County;;https://www.openstreetmap.org/edit?node=576670570;;"{""FAA:LFSN"": ""03263.*A"", ""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Meacham Field"", ""barrier"": ""fence"", ""diagram:url"": ""http://aeronav.faa.gov/d-tpp/2204/00606AD.PDF"", ""ele"": ""1"", ""name:de"": ""Key West International Airport"", ""name:es"": ""Aeropuerto Internacional de Cayo Hueso"", ""name:fa"": ""\u0641\u0631\u0648\u062f\u06af\u0627\u0647 \u0628\u06cc\u0646\u200c\u0627\u0644\u0645\u0644\u0644\u06cc \u06a9\u06cc \u0648\u0633\u062a"", ""name:ja"": ""\u30ad\u30fc\u30a6\u30a7\u30b9\u30c8\u56fd\u969b\u7a7a\u6e2f"", ""name:pl"": ""Port lotniczy Key West"", ""name:pt"": ""Aeroporto Internacional de Key West"", ""name:ur"": ""\u06a9\u06cc \u0648\u06cc\u0633\u0679 \u0627\u0646\u0679\u0631\u0646\u06cc\u0634\u0646\u0644 \u0627\u06cc\u0626\u0631\u067e\u0648\u0631\u0679""}";;
10.450849,-64.1322239;Aeropuerto Internacional Antonio José de Sucre;Antonio José de Sucre International Airport;;CUM;SVCU;es:Aeropuerto Internacional Antonio José de Sucre;Q2231888;;;INAC / Servicio Autónomo Aeropuertos del Estado Sucre (SAAES);;https://www.openstreetmap.org/edit?node=585937349;ourairports.com;"{""addr:city"": ""Cuman\u00e1"", ""addr:country"": ""VE"", ""addr:postcode"": ""6101"", ""addr:state"": ""Sucre"", ""addr:street"": ""Av. Rotaria"", ""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""closest_town"": ""Cuman\u00e1"", ""int_name"": ""Antonio Jos\u00e9 de Sucre International Airport"", ""type"": ""civil""}";Venezuela;VE
28.4129881,-81.3098741;Orlando International Airport;;;MCO;KMCO;en:Orlando International Airport;Q929859;https://orlandoairports.net/;+1 407-825-2001;;;https://www.openstreetmap.org/edit?node=589215792;wikipedia;"{""addr:city"": ""Orlando"", ""addr:housenumber"": ""1"", ""addr:postcode"": ""32827"", ""addr:state"": ""FL"", ""addr:street"": ""Jeff Fuqua Boulevard"", ""aerodrome"": ""international"", ""aeroway"": ""aerodrome"", ""city_served"": ""Orlando, Florida"", ""ele"": ""29"", ""gnis:county_name"": ""Orange"", ""gnis:created"": ""08/01/1994"", ""gnis:feature_id"": ""309784"", ""gnis:feature_type"": ""Airport"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""is_in"": ""Orange,Florida,Fla.,FL,USA"", ""is_in:county"": ""Orange, FL"", ""owner"": ""Greater Orlando Aviation Authority"", ""passengers"": ""35714612""}";United States of America;US
29.8263468,121.4620568;宁波栎社国际机场;Ningbo Lishe International Airport;;NGB;ZSNB;en:Ningbo Lishe International Airport;Q3243622;;;Ningbo Lishe International Airport Co. Ltd. 宁波栎社国际机场有限公司;;https://www.openstreetmap.org/edit?node=592924334;wikipedia;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""closest_town"": ""Ningbo"", ""ele"": ""4"", ""name:zh"": ""\u5b81\u6ce2\u680e\u793e\u56fd\u9645\u673a\u573a"", ""name:zh_pinyin"": ""N\u00edngb\u014d L\u00ecsh\u00e8 Gu\u00f3j\u00ec J\u012bch\u01ceng""}";People's Republic of China;CN
22.3125074,113.9112872;香港國際機場 Hong Kong International Airport;Hong Kong International Airport;Aéroport international de Hong Kong;HKG;VHHH;en:Hong Kong International Airport;Q17704;;;Hong Kong Airport Authority;;https://www.openstreetmap.org/edit?node=594007679;;"{""addr:country"": ""HK"", ""aerodrome"": ""international"", ""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""alt_name"": ""\u8d64\u9c72\u89d2\u6a5f\u5834 Chek Lap Kok Airport"", ""alt_name:en"": ""Chek Lap Kok Airport"", ""alt_name:vi"": ""S\u00e2n bay qu\u1ed1c t\u1ebf X\u00edch L\u1ea1p Gi\u00e1c"", ""alt_name:yue"": ""\u8d64\u9c72\u89d2\u6a5f\u5834"", ""alt_name:yue-Latn"": ""Chek Laap Gok Gei Cheung"", ""alt_name:zh"": ""\u8d64\u9c72\u89d2\u6a5f\u5834"", ""city_served"": ""Hong Kong"", ""ele"": ""9"", ""international_flights"": ""yes"", ""name:cmn"": ""\u9999\u6e2f\u570b\u969b\u6a5f\u5834"", ""name:cmn-Latn"": ""Xi\u0101ngg\u01ceng Gu\u00f3j\u00ec J\u012bch\u01ceng"", ""name:de"": ""Flughafen Hongkong-Chek Lap Kok"", ""name:es"": ""Aeropuerto Internacional de Hong Kong"", ""name:hi"": ""\u0939\u093e\u0902\u0917\u0915\u093e\u0902\u0917 \u0905\u0902\u0924\u0930\u094d\u0930\u093e\u0937\u094d\u091f\u094d\u0930\u0940\u092f \u0935\u093f\u092e\u093e\u0928\u0915\u094d\u0937\u0947\u0924\u094d\u0930"", ""name:ja"": ""\u9999\u6e2f\u56fd\u969b\u7a7a\u6e2f"", ""name:ja-Hrkt"": ""\u30db\u30f3\u30b3\u30f3\u3053\u304f\u3055\u3044\u304f\u3046\u3053\u3046"", ""name:ko"": ""\ud64d\ucf69\uad6d\uc81c\uacf5\ud56d"", ""name:th"": ""\u0e17\u0e48\u0e32\u0e2d\u0e32\u0e01\u0e32\u0e28\u0e22\u0e32\u0e19\u0e19\u0e32\u0e19\u0e32\u0e0a\u0e32\u0e15\u0e34\u0e2e\u0e48\u0e2d\u0e07\u0e01\u0e07"", ""name:vi"": ""S\u00e2n bay qu\u1ed1c t\u1ebf H\u1ed3ng K\u00f4ng"", ""name:yue"": ""\u9999\u6e2f\u570b\u969b\u6a5f\u5834"", ""name:yue-Latn"": ""Heung Gong Gwok Jai Gei Cheung"", ""name:zh"": ""\u9999\u6e2f\u570b\u969b\u6a5f\u5834"", ""operator:wikidata"": ""Q4698894"", ""rank_aci:2016"": ""8""}";;
24.5438468,118.1296792;厦门高崎国际机场;Xiamen Gaoqi International Airport;;XMN;ZSAM;zh:厦门高崎国际机场;Q177216;;;Xiamen International Airport Group Co., Ltd.(XIAGC);;https://www.openstreetmap.org/edit?node=598997467;wikipedia;"{""aerodrome"": ""international"", ""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""closest_town"": ""Xiamen"", ""ele"": ""18"", ""name:nan"": ""\u0112-mn\u0302g Ko-ki\u00e2 Kok-ch\u00e8 Ki-ti\u00fb\u207f"", ""name:nan-HJ"": ""\u53a6\u95e8\u9ad8\u5d0e\u56fd\u9645\u673a\u573a"", ""name:nan-POJ"": ""\u0112-mn\u0302g Ko-ki\u00e2 Kok-ch\u00e8 Ki-ti\u00fb\u207f"", ""name:nan-TL"": ""\u0112-mn\u0302g Ko-ki\u00e2 Kok-ts\u00e8 Ki-ti\u00fbnn"", ""name:vi"": ""S\u00e2n bay qu\u1ed1c t\u1ebf Cao Khi H\u1ea1 M\u00f4n"", ""name:zh"": ""\u53a6\u95e8\u9ad8\u5d0e\u56fd\u9645\u673a\u573a"", ""name:zh-Hans"": ""\u53a6\u95e8\u9ad8\u5d0e\u56fd\u9645\u673a\u573a"", ""name:zh-Hant"": ""\u5ec8\u9580\u9ad8\u5d0e\u570b\u969b\u6a5f\u5834"", ""note"": ""\u6807\u6ce8aerodrome=international\u662f\u4e3a\u4e86\u5728\u516c\u5171\u4ea4\u901a\u5730\u56fe\u56fe\u5c42\u663e\u793a\u8be5\u673a\u573a"", ""wikipedia:en"": ""Xiamen Gaoqi International Airport"", ""wikipedia:zh"": ""\u53a6\u95e8\u9ad8\u5d0e\u56fd\u9645\u673a\u573a""}";;
19.9750855,-75.8347732;Aeropuerto Internacional Antonio Maceo;Antonio Maceo International Airport;;SCU;MUCU;en:Antonio Maceo Airport;Q1432764;;;ECASA;;https://www.openstreetmap.org/edit?node=605599692;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Antonio Maceo Airport"", ""ele"": ""76"", ""name:es"": ""Aeropuerto Internacional Antonio Maceo"", ""name:ru"": ""\u041c\u0435\u0436\u0434\u0443\u043d\u0430\u0440\u043e\u0434\u043d\u044b\u0439 \u0410\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u0410\u043d\u0442\u043e\u043d\u0438\u043e \u041c\u0430\u0441\u0435\u043e (\u0421\u0430\u043d\u0442\u044c\u044f\u0433\u043e-\u0434\u0435-\u041a\u0443\u0431\u0430)"", ""type"": ""public""}";Cuba;CU
30.9139774,29.6959757;مطار برج العرب;Borg El Arab International Airport;;HBE;HEBA;en:Borg El Arab Airport;Q1194015;;;Borg al Arab International Airport;;https://www.openstreetmap.org/edit?node=613881818;wikipedia;"{""aerodrome"": ""international"", ""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""barrier"": ""fence"", ""closest_town"": ""Alexandria"", ""ele"": ""54"", ""name:ar"": ""Borg El Arab International Airport""}";Egypt;EG
44.5473458,7.6224227;Aeroporto di Cuneo-Levaldigi;Cuneo International Airport;;CUF;LIMZ;it:Aeroporto di Cuneo-Levaldigi;Q130270;;;;;https://www.openstreetmap.org/edit?node=620621229;;"{""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""local_ref"": ""CN03""}";Italy;IT
23.8423316,90.4017434;হযরত শাহজালাল আন্তর্জাতিক বিমানবন্দর;Hazrat Shahjalal International Airport;Aéroport international Shah Jalal;DAC;VGHS;bn:শাহজালাল আন্তর্জাতিক বিমানবন্দর;Q30603;http://caab.portal.gov.bd/;+880 2 8901449;বাংলাদেশ বেসামরিক বিমান চলাচল কর্তৃপক্ষ;;https://www.openstreetmap.org/edit?node=622496483;;"{""addr:city"": ""Dhaka"", ""addr:housenumber"": ""Airport Road"", ""addr:postcode"": ""1229"", ""addr:street"": ""Sector 1, Kurmitola"", ""aerodrome"": ""international"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Dhaka Airport"", ""ele"": ""27"", ""email"": ""dhsia@caab.gov.bd"", ""internet_access"": ""yes"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0634\u0627\u0647 \u062c\u0644\u0627\u0644 \u0627\u0644\u062f\u0648\u0644\u064a"", ""name:bn"": ""\u09b9\u09af\u09b0\u09a4 \u09b6\u09be\u09b9\u099c\u09be\u09b2\u09be\u09b2 \u0986\u09a8\u09cd\u09a4\u09b0\u09cd\u099c\u09be\u09a4\u09bf\u0995 \u09ac\u09bf\u09ae\u09be\u09a8\u09ac\u09a8\u09cd\u09a6\u09b0"", ""name:de"": ""Flughafen Dhaka"", ""name:es"": ""Aeropuerto Internacional de Daca-Hazrat Shahjalal"", ""name:fa"": ""\u0641\u0631\u0648\u062f\u06af\u0627\u0647 \u0628\u06cc\u0646\u200c\u0627\u0644\u0645\u0644\u0644\u06cc \u0634\u0627\u0647\u200c\u062c\u0644\u0627\u0644"", ""name:he"": ""\u05e0\u05de\u05dc \u05d4\u05ea\u05e2\u05d5\u05e4\u05d4 \u05d4\u05d1\u05d9\u05e0\u05dc\u05d0\u05d5\u05de\u05d9 \u05e9\u05d0\u05d4\u05d2'\u05dc\u05d0\u05dc"", ""name:hi"": ""\u0939\u091c\u093c\u0930\u0924 \u0936\u093e\u0939\u091c\u0932\u093e\u0932 \u0905\u0928\u094d\u0924\u0930\u094d\u0930\u093e\u0937\u094d\u091f\u094d\u0930\u0940\u092f \u0935\u093f\u092e\u093e\u0928\u0915\u094d\u0937\u0947\u0924\u094d\u0930"", ""name:zh"": ""\u6c99\u963f\u8d3e\u62c9\u52d2\u56fd\u9645\u673a\u573a"", ""old_name"": ""Zia International Airport"", ""operator:en"": ""Civil Aviation Authority of Bangladesh""}";Bangladesh;BD
47.6200474,-117.5354756;Spokane International Airport;;;GEG;KGEG;en:Spokane International Airport;Q917528;;;City and County of Spokane;;https://www.openstreetmap.org/edit?node=630625916;;"{""addr:state"": ""WA"", ""aerodrome"": ""international"", ""aeroway"": ""aerodrome"", ""ele"": ""720"", ""faa"": ""GEG"", ""gnis:county_name"": ""Spokane"", ""gnis:created"": ""03/01/1990"", ""gnis:feature_id"": ""1533969"", ""gnis:feature_type"": ""Airport"", ""name:es"": ""Aeropuerto Internacional de Spokane"", ""operator:type"": ""public"", ""ref"": ""KGEG"", ""source_ref"": ""geonames.usgs.gov""}";United States of America;US
45.8438188,28.2638388;Aeroportul Internațional Cahul;Cahul International Airport;;;LUCH;ro:Aeroportul Internațional Cahul;Q2566659;;;;;https://www.openstreetmap.org/edit?node=644972250;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""name:ro"": ""Aeroportul Interna\u021bional Cahul"", ""name:ru"": ""\u041c\u0435\u0436\u0434\u0443\u043d\u0430\u0440\u043e\u0434\u043d\u044b\u0439 \u0430\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u041a\u0430\u0433\u0443\u043b""}";Moldova;MD
29.7286897,35.0117765;נמל תעופה רמון;Ilan and Assaf Ramon Timna International Airport;Aéroport international Ramon;ETM;LLER;he:נמל התעופה רמון;Q2896949;http://www.timnaairport.com;;Israel Airport Authority;;https://www.openstreetmap.org/edit?node=664123394;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""image"": ""https://upload.wikimedia.org/wikipedia/commons/6/6a/Ramon_Airport_LLER_Tower_15-02-2019.jpg"", ""image1"": ""https://upload.wikimedia.org/wikipedia/commons/9/91/IHM_\u05e0\u05de\u05dc_\u05ea\u05e2\u05d5\u05e4\u05d4_\u05e8\u05de\u05d5\u05df.jpeg"", ""int_name"": ""Ramon International Airport"", ""is_in"": ""Israel"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0631\u0627\u0645\u0648\u0646"", ""name:cs"": ""Ramonovo mezin\u00e1rodn\u00ed leti\u0161t\u011b"", ""name:he"": ""\u05e0\u05de\u05dc \u05ea\u05e2\u05d5\u05e4\u05d4 \u05e8\u05de\u05d5\u05df"", ""name:he1"": ""\u05e9\u05d3\u05d4 \u05ea\u05e2\u05d5\u05e4\u05d4 \u05d1\u05d9\u05e0\u05dc\u05d0\u05d5\u05de\u05d9 \u05ea\u05de\u05e0\u05e2 \u05e2\""\u05e9 \u05d0\u05d9\u05dc\u05df \u05d5\u05d0\u05e1\u05e3 \u05e8\u05de\u05d5\u05df"", ""name:hi"": ""\u0930\u093e\u092e\u094b\u0928 \u0905\u0902\u0924\u0930\u094d\u0930\u093e\u0937\u094d\u091f\u094d\u0930\u0940\u092f \u0935\u093f\u092e\u093e\u0928\u0915\u094d\u0937\u0947\u0924\u094d\u0930"", ""name:it"": ""Aeroporto Internazionale Eilat Ramon"", ""name:ur"": ""\u0631\u0627\u0645\u0648\u0646 \u06c1\u0648\u0627\u0626\u06cc \u0627\u0688\u0627"", ""name:zh"": ""\u62c9\u8499\u673a\u573a"", ""start_date"": ""2019"", ""wikipedia:he"": ""\u05e0\u05de\u05dc \u05d4\u05ea\u05e2\u05d5\u05e4\u05d4 \u05e8\u05de\u05d5\u05df""}";Jordan;JO
0.039011,32.4470927;Entebbe International Airport;;;EBB;HUEN;;;;;;;https://www.openstreetmap.org/edit?node=669659157;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome""}";Uganda;UG
1.5504619,124.9253812;Bandar Udara Sam Ratulangi;Sam Ratulangi Airport;;MDC;WAMM;id:Bandar Udara Internasional Sam Ratulangi;Q1428685;;+62 0431 8111449;PT. Angkasa Pura I;;https://www.openstreetmap.org/edit?node=678069057;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""ele"": ""266"", ""fax"": ""+62 0431 811595""}";;
-34.4552494,-57.7714301;"Aeropuerto Internacional de Colonia ""Laguna de los Patos""";Laguna de Los Patos International Airport;;CYR;SUCA;es:Aeropuerto Internacional Laguna de los Patos;Q1431835;;;;;https://www.openstreetmap.org/edit?node=691434040;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""frequency"": ""120.8"", ""operator:type"": ""public""}";Uruguay;UY
22.4883524,-79.9448123;Aeropuerto Internacional Abel Santamaría;Abel Santamaría International Airport;;SNU;MUSC;en:Abel Santamaría Airport;Q3496664;;;ECASA;;https://www.openstreetmap.org/edit?node=743419505;www.flightaware.com;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Abel Santamar\u00eda Airport"", ""city_served"": ""Santa Clara;Cayo Santa Mar\u00eda"", ""ele"": ""103"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""yes"", ""internet_access:ssid"": ""WIFI_ETECSA"", ""name:es"": ""Aeropuerto Internacional Abel Santamar\u00eda"", ""name:ru"": ""\u041c\u0435\u0436\u0434\u0443\u043d\u0430\u0440\u043e\u0434\u043d\u044b\u0439 \u0410\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u0410\u0431\u0435\u043b\u044c-\u0421\u0430\u043d\u0442\u0430\u043c\u0430\u0440\u0438\u044f (\u0421\u0430\u043d\u0442\u0430-\u041a\u043b\u0430\u0440\u0430)"", ""operator:type"": ""government""}";Cuba;CU
7.0650417,171.272027;Marshall Islands International Airport;;;MAJ;PKMJ;en:Marshall Islands International Airport;Q650373;;;Republic of the Marshall Islands;;https://www.openstreetmap.org/edit?node=747121928;Gagravarr_Airports;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Amata Kabua International Airport"", ""ele"": ""4"", ""faa"": ""MAJ"", ""gnis:county_name"": ""Majuro"", ""gnis:created"": ""08/01/1994"", ""gnis:feature_id"": ""1396127"", ""gnis:feature_type"": ""Airport"", ""operator:type"": ""public""}";;
-14.3346479,-170.7152063;Pago Pago International Airport;;;PPG;NSTU;en:Pago Pago International Airport;Q939904;;;Territory of American Samoa;;https://www.openstreetmap.org/edit?node=747915768;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""elevation"": ""10"", ""faa"": ""PPG"", ""gnis:county_name"": ""Western"", ""gnis:created"": ""04/01/1994"", ""gnis:feature_id"": ""1389410"", ""gnis:feature_type"": ""Airport"", ""name:el"": ""\u0394\u03b9\u03b5\u03b8\u03bd\u03ad\u03c2 \u0391\u03b5\u03c1\u03bf\u03b4\u03c1\u03cc\u03bc\u03b9\u03bf \u03c4\u03bf\u03c5 \u03a0\u03ac\u03b3\u03ba\u03bf \u03a0\u03ac\u03b3\u03ba\u03bf"", ""operator:type"": ""public"", ""ref"": ""PPG""}";United States of America;US
28.6852084,34.0629682;مطار سانت كاترين;Saint Catherine Airport;Saint Catherine Airfield;SKV;;;Q1936042;;;;;https://www.openstreetmap.org/edit?node=766149691;ourairports.com;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""alt_name"": ""\u062d\u0642\u0644 \u0637\u064a\u0631\u0627\u0646 \u0633\u0627\u0646\u062a \u0643\u0627\u062a\u0631\u064a\u0646"", ""alt_name:en"": ""Saint Catherine Airfield"", ""barrier"": ""fence"", ""int_name"": ""Saint Catherine Airfield"", ""military"": ""airfield"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0633\u0627\u0646\u062a \u0643\u0627\u062a\u0631\u064a\u0646"", ""name:ar1"": ""\u062d\u0642\u0644 \u0637\u064a\u0631\u0627\u0646 \u0633\u0627\u0646\u062a \u0643\u0627\u062a\u0631\u064a\u0646"", ""name:de"": ""Saint Catherine Airfield""}";Egypt;EG
